,mle_fix15_phi,mle_fix15_sigma2,mle_fix15_tau2,mle_fix15_loglik,mh_fix15_phi,mh_fix15_sigma2,mh_fix15_tau2,mle_fix10_phi,mle_fix10_sigma2,mle_fix10_tau2,mle_fix10_loglik,mh_fix10_phi,mh_fix10_sigma2,mh_fix10_tau2,rmse_kf_true,rmse_mle_fix15,rmse_mh_fix15,rmse_mle_fix10,rmse_mh_fix10,rmse_obs_kf_true,rmse_obs_mle_fix15,rmse_obs_mh_fix15,rmse_obs_mle_fix10,rmse_obs_mh_fix10,rmse_pred_kf_true,rmse_pred_mle_fix15,rmse_pred_mh_fix15,rmse_pred_mle_fix10,rmse_pred_mh_fix10,rmse_sig_mle_fix10,rmse_sig_mh_fix10
13,0.9163741014955212,0.9421085292783952,0.7329809441597573,-1011.1599952121794,0.9160868326600112,0.9948705230437828,0.6791895394922086,0.9163740333402915,2.1197483857958095,0.7329797849234648,-1011.159995212306,0.9161179122673712,2.2402857925509694,0.6755450849205669,0.4300216607858632,0.4340599669873686,0.4313366497495001,1.2197419298618422,1.234736664560596,0.2955868351327687,0.4012141861504512,0.3674067210508261,0.4012132481519868,0.3658456167252967,1.8278686936572113,1.8258832629269783,1.8261047807268875,1.8258832628386317,1.8261272769369643,0.6510898155802911,0.6468580540506227
14,0.9276413643716184,1.0231964222102743,0.4780870325028876,-995.4874280791568,0.9289136165557828,1.0809274313769772,0.4203079836389323,0.9276416943134228,2.3021835786016127,0.4780939853258302,-995.4874280784514,0.9300717572371412,2.402271505387098,0.4365198923798277,0.4578478664706187,0.4569378076870258,0.4580514881684451,1.407939959742857,1.4203752794218245,0.2871841691946455,0.2702508952780664,0.2347714358810607,0.2702545620083456,0.2440133625008516,1.7763636441259,1.770550882747184,1.7708284853420708,1.770550883889538,1.7707203010068275,0.6854066126868402,0.6864209392330632
15,0.8859966211160608,0.8975524407702923,0.7133616115175038,-998.2350739544694,0.8865936643172281,0.9319184085130612,0.6812943980278503,0.8859966496135437,2.0194909440469706,0.7133631818970255,-998.2350739543382,0.8870745004723107,2.0947228439782375,0.6820830486314914,0.4148851006105817,0.4247363726760592,0.4217713087250204,1.0054235348889518,1.0161807740619284,0.2887328585034462,0.400852101097849,0.3789121616120096,0.4008529536670945,0.3794114754277074,1.7858326122895871,1.781197462604921,1.781282748678542,1.7811974635282264,1.7812843093448665,0.6371047429331176,0.6327111724027011
16,0.8809702226118319,1.0619556385335138,0.2679829988186493,-971.6049589577904,0.871488222159714,1.1941504495371489,0.107839696884858,0.8809711779091278,2.3893937970115764,0.267992605855824,-971.6049589558476,0.8660578315421975,2.8073388436225906,0.0399462892114995,0.4265420771705811,0.4309324679120438,0.4448555214807724,1.1705550710123755,1.2405476322913438,0.2721707877655616,0.1580972966968717,0.0630746787159099,0.1581024236626809,0.0233605912263476,1.6807815046971433,1.6777137565571885,1.6796493071794354,1.6777137762626122,1.6813196512165032,0.6463979411054356,0.6798200193445957
17,0.8960298937798461,1.028099247881865,0.6587126159985414,-1015.945196125671,0.8950214429514342,1.0832405409488517,0.6018132177867969,0.8960299817486268,2.3132169021666744,0.658717323881485,-1015.9451961248852,0.8960198921390286,2.424947870375755,0.6079372857003946,0.4400583697273634,0.4421656072434767,0.4406004999677543,1.1574587177757152,1.1721500729428689,0.2982961330106345,0.3570992356548841,0.3226323012777943,0.35710171219816,0.3261199222030814,1.8446409673696311,1.843697549984359,1.8439043861800923,1.8436975500244417,1.843884361498016,0.663248642730643,0.6610141784926107
18,0.8207267997859377,1.3268860754034024,0.1525540565163238,-1003.578984820484,0.8195702367508969,1.379506748881827,0.0963960225584488,0.8207309538838584,2.985443364452986,0.1525746636978893,-1003.578984836088,0.818870508122566,3.122674367148606,0.0865417074953017,0.4294727603339451,0.4484779195582848,0.4552098837545172,1.1779830474797204,1.2007122044753085,0.2928931560495877,0.0846884806629753,0.053072307428843,0.0847003429544519,0.0476104622280175,1.8111348945511845,1.7969023747905022,1.7970973946025757,1.7969023990134678,1.7971483449311962,0.6727133639331582,0.68468539356825
19,0.8738216303735571,1.1540614634507151,0.133095671470551,-969.9212813447745,0.8679169187318475,1.2517104423315375,0.0194761099107043,0.8738238774169635,2.596571762997829,0.1331314382029501,-969.9212813562804,0.8682816598975187,2.819921623033407,0.0163800757023796,0.4481105388336163,0.4645882471880311,0.4785274987686301,1.2615293241082108,1.2990916682680262,0.2728223682277738,0.0790883863092179,0.0114813405109577,0.0791097946934987,0.0096626350345638,1.6868963329168083,1.680739312458541,1.6814817233235382,1.680739309466123,1.6815349751313815,0.696876682963885,0.71843260146872
20,0.9054869181592392,0.9967211413384413,0.5070360628606414,-992.828153378769,0.9053491346027904,1.0527044154603988,0.4480671665716729,0.9054867350537364,2.2426203219457874,0.5070351992782532,-992.8281533788444,0.9049816136997798,2.3643147905298334,0.4498279102852675,0.4313882280197735,0.4313528892099665,0.4304738693286405,1.197972305712132,1.2135631018013129,0.2845103300553687,0.2877572087137002,0.2515738973388222,0.2877570726945439,0.2527007697769191,1.7590722010453277,1.7589927356076005,1.7593521948875446,1.7589927341300808,1.7593173997639795,0.6470293333513688,0.6457345204849831
21,0.937281021985982,0.8555296132722595,0.6613444964225872,-988.3725126707784,0.9424279214435756,0.8802183962420272,0.6446508806227979,0.937280549392954,1.9249509899443176,0.6613377412374636,-988.3725126715864,0.9395158727792932,2.019592400627808,0.6223884343661409,0.4315487954606211,0.4407862710067068,0.4392883929506994,1.365590619494189,1.3766848449730178,0.2826639007859926,0.3783218133172258,0.3644493469225908,0.3783181051650975,0.3515593047588233,1.7465305280943757,1.7403361720902844,1.7409475641536871,1.740336165224788,1.7408508105234075,0.6611786166430436,0.6564858767243151
22,0.924535916815746,1.0995984636166694,0.6283964301676812,-1026.6249296880396,0.926297051019452,1.135767415542982,0.5985357824104468,0.924535620315118,2.474087477595668,0.6284008093924477,-1026.6249296878432,0.9262315739963842,2.5797160998364204,0.5835078966506607,0.4478848556491634,0.448280869591214,0.4474264885638084,1.4015107296960996,1.4138090561103622,0.3049383334112954,0.3334623531775944,0.3143255235596121,0.3334649244327058,0.3064055578844528,1.8853702825735512,1.8822865533147504,1.8824515421791248,1.8822865504757156,1.8825619356483057,0.6724215191733696,0.6708092271879927
